subscribed,age,job,marital,education,default,housing,loan,contact_method,month,num_camp_contacts,days_since_last_contact,num_prev_contacts,prev_outcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,duration,day_of_week
0,53,admin.,married,university.degree,0,0,1,2,5,13,0,0,0,1.1,93.994,-36.4,4.856,5191,37,tue
0,60,retired,married,university.degree,0,1,0,1,10,2,0,0,0,-1.1,94.601,-49.5,1,4963.6,338,mon
0,32,technician,single,university.degree,0,0,0,1,11,1,0,1,2,-0.1,93.2,-42,4.076,5195.8,485,thu
0,67,retired,married,basic.4y,0,0,0,1,8,3,0,0,0,-1.7,94.027,-38.3,0.898,4991.6,300,mon
0,49,management,divorced,university.degree,0,0,0,1,7,5,0,0,0,1.4,93.918,-42.7,4.963,5228.1,144,thu
0,31,admin.,N/A,high.school,0,0,0,2,5,8,0,0,0,1.1,93.994,-36.4,4.858,5191,182,mon
0,31,admin.,single,basic.9y,0,0,0,2,5,1,0,1,2,-1.8,92.893,-46.2,1.281,5099.1,80,wed
1,60,admin.,married,high.school,0,1,1,1,4,2,0,0,0,-1.8,93.075,-47.1,1.365,5099.1,482,thu
0,33,blue-collar,married,high.school,0,0,0,1,4,2,0,2,2,-1.8,93.075,-47.1,1.405,5099.1,87,mon
0,41,self-employed,married,university.degree,0,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.857,5191,796,mon
0,45,services,married,professional.course,0,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.857,5191,221,mon
0,29,services,divorced,high.school,0,0,1,2,5,11,0,0,0,1.1,93.994,-36.4,4.857,5191,251,mon
0,39,unemployed,married,university.degree,0,0,0,2,6,2,0,0,0,1.4,94.465,-41.8,4.961,5228.1,132,tue
0,35,admin.,married,high.school,N,1,1,2,5,1,0,0,0,1.1,93.994,-36.4,4.857,5191,236,tue
0,33,technician,single,university.degree,0,1,0,1,4,2,0,0,0,-1.8,93.075,-47.1,1.435,5099.1,106,thu
0,27,unemployed,single,university.degree,0,0,0,2,7,1,0,0,0,1.4,93.918,-42.7,4.961,5228.1,27,tue
0,32,blue-collar,married,basic.9y,N,0,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1,240,thu
0,45,blue-collar,married,basic.9y,N,0,0,2,6,16,0,0,0,1.4,94.465,-41.8,4.961,5228.1,10,thu
0,36,blue-collar,married,basic.9y,N,1,0,2,5,3,0,0,0,1.1,93.994,-36.4,4.86,5191,140,thu
0,41,services,single,N/A,0,1,0,1,5,3,0,0,0,-1.8,92.893,-46.2,1.327,5099.1,206,thu
0,40,blue-collar,married,N/A,0,0,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.857,5191,337,tue
0,42,management,married,university.degree,0,0,0,1,11,1,0,0,0,-0.1,93.2,-42,4.191,5195.8,44,mon
0,31,admin.,single,university.degree,0,1,0,1,8,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,138,wed
0,32,blue-collar,divorced,basic.9y,0,0,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.858,5191,287,mon
0,32,technician,married,professional.course,0,0,0,1,8,4,0,0,0,1.4,93.444,-36.1,4.964,5228.1,67,wed
0,27,blue-collar,married,high.school,0,0,0,1,5,5,0,1,2,-1.8,92.893,-46.2,1.266,5099.1,136,thu
0,35,blue-collar,married,basic.4y,0,0,0,2,6,1,0,0,0,1.4,94.465,-41.8,4.866,5228.1,636,thu
0,41,admin.,married,university.degree,0,1,1,2,5,2,0,0,0,1.1,93.994,-36.4,4.857,5191,77,mon
0,45,admin.,married,university.degree,0,0,1,1,7,1,0,0,0,1.4,93.918,-42.7,4.968,5228.1,468,thu
0,45,admin.,married,university.degree,0,0,0,1,7,2,0,0,0,1.4,93.918,-42.7,4.961,5228.1,114,tue
0,44,admin.,married,high.school,N,0,0,1,8,4,0,0,0,1.4,93.444,-36.1,4.966,5228.1,262,fri
0,51,technician,married,professional.course,0,0,0,1,8,9,0,0,0,1.4,93.444,-36.1,4.967,5228.1,221,wed
0,50,unemployed,married,professional.course,0,0,0,1,7,3,0,0,0,1.4,93.918,-42.7,4.968,5228.1,74,thu
0,41,blue-collar,married,basic.4y,0,0,0,1,11,1,0,0,0,-0.1,93.2,-42,4.076,5195.8,604,thu
0,29,admin.,married,basic.9y,0,1,0,2,6,1,0,0,0,1.4,94.465,-41.8,4.961,5228.1,120,thu
0,44,management,married,basic.9y,0,0,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.291,5099.1,296,tue
1,30,blue-collar,married,professional.course,0,0,0,1,5,4,0,1,2,-1.8,92.893,-46.2,1.25,5099.1,1357,fri
0,39,housemaid,married,basic.4y,0,1,1,1,8,2,0,0,0,1.4,93.444,-36.1,4.964,5228.1,123,fri
0,39,management,married,university.degree,0,1,0,2,6,1,0,0,0,1.4,94.465,-41.8,4.967,5228.1,23,fri
0,50,blue-collar,married,basic.4y,N,0,0,2,6,3,0,0,0,1.4,94.465,-41.8,4.961,5228.1,209,tue
0,43,blue-collar,married,basic.9y,0,N,N,2,6,1,0,0,0,1.4,94.465,-41.8,4.967,5228.1,37,fri
0,36,blue-collar,married,N/A,0,0,0,2,5,1,0,0,0,-1.8,92.893,-46.2,1.291,5099.1,257,tue
1,80,retired,divorced,high.school,0,1,0,1,10,1,0,0,0,-3.4,92.431,-26.9,0.722,5017.5,169,thu
0,36,admin.,married,high.school,N,1,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.857,5191,61,wed
0,29,blue-collar,married,basic.9y,0,1,0,1,7,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,104,mon
0,48,blue-collar,married,basic.6y,0,1,0,1,7,5,0,0,0,1.4,93.918,-42.7,4.96,5228.1,122,mon
0,51,admin.,married,high.school,0,0,0,1,5,4,0,0,0,-1.8,92.893,-46.2,1.291,5099.1,40,tue
1,30,admin.,single,high.school,0,0,0,1,9,3,6,1,1,-1.1,94.199,-37.5,0.883,4963.6,219,fri
1,24,technician,single,professional.course,0,N,N,1,5,2,0,0,0,-1.8,92.893,-46.2,1.27,5099.1,311,wed
0,47,admin.,divorced,high.school,0,0,0,1,8,6,0,0,0,1.4,93.444,-36.1,4.966,5228.1,204,tue
0,36,blue-collar,married,basic.9y,0,0,0,2,7,1,0,0,0,1.4,93.918,-42.7,4.966,5228.1,414,thu
0,37,admin.,married,high.school,0,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.859,5191,191,wed
1,31,blue-collar,married,basic.9y,0,1,0,1,5,1,0,1,2,-1.8,92.893,-46.2,1.299,5099.1,475,mon
0,34,entrepreneur,married,university.degree,N,1,0,1,8,2,0,0,0,1.4,93.444,-36.1,4.965,5228.1,343,mon
0,69,retired,married,basic.4y,0,0,0,1,9,3,6,1,1,-1.1,94.199,-37.5,0.879,4963.6,258,mon
0,42,admin.,married,university.degree,0,0,0,1,11,2,0,0,0,-0.1,93.2,-42,4.191,5195.8,226,mon
1,34,blue-collar,married,basic.6y,N,0,0,1,7,3,0,0,0,1.4,93.918,-42.7,4.962,5228.1,727,wed
0,48,blue-collar,married,basic.9y,0,1,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.25,5099.1,36,fri
0,41,blue-collar,married,basic.6y,0,1,1,2,5,4,0,0,0,-1.8,92.893,-46.2,1.291,5099.1,207,tue
0,59,blue-collar,married,basic.4y,N,0,0,1,8,4,0,0,0,1.4,93.444,-36.1,4.965,5228.1,413,wed
0,50,admin.,married,high.school,0,1,0,2,11,2,0,0,0,-0.1,93.2,-42,4.021,5195.8,182,fri
0,36,admin.,married,high.school,0,1,1,1,5,1,0,0,0,-1.8,92.893,-46.2,1.299,5099.1,142,mon
0,38,blue-collar,married,basic.9y,0,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.857,5191,100,fri
0,44,blue-collar,married,basic.9y,N,0,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.857,5191,109,mon
0,35,services,single,high.school,0,0,0,2,5,2,0,0,0,-1.8,92.893,-46.2,1.281,5099.1,65,wed
0,30,admin.,divorced,university.degree,0,1,0,1,8,9,0,0,0,1.4,93.444,-36.1,4.963,5228.1,77,fri
0,32,admin.,married,high.school,0,1,0,1,7,2,0,0,0,1.4,93.918,-42.7,4.968,5228.1,434,thu
0,53,management,single,professional.course,N,0,0,1,7,5,0,0,0,1.4,93.918,-42.7,4.963,5228.1,76,wed
0,36,admin.,single,university.degree,0,1,0,1,3,2,0,4,2,-1.8,93.369,-34.8,0.635,5008.7,231,mon
1,61,admin.,married,university.degree,0,1,1,1,4,5,0,0,0,-1.8,93.075,-47.1,1.406,5099.1,266,thu
0,51,self-employed,married,university.degree,0,1,1,1,11,3,0,0,0,-0.1,93.2,-42,4.076,5195.8,310,thu
1,69,retired,divorced,university.degree,0,1,0,1,4,2,0,0,0,-1.8,93.075,-47.1,1.423,5099.1,207,tue
0,30,technician,single,university.degree,0,1,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.344,5099.1,150,tue
0,33,admin.,married,university.degree,0,N,N,1,8,1,0,0,0,1.4,93.444,-36.1,4.964,5228.1,227,fri
0,53,services,divorced,basic.9y,0,0,0,1,7,3,0,0,0,1.4,93.918,-42.7,4.957,5228.1,127,fri
0,49,blue-collar,married,professional.course,0,0,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.344,5099.1,118,tue
0,35,technician,married,professional.course,0,1,0,1,5,1,0,1,2,-1.8,92.893,-46.2,1.344,5099.1,206,tue
0,40,services,married,high.school,N,1,0,2,5,4,0,0,0,1.1,93.994,-36.4,4.857,5191,177,mon
0,42,services,married,basic.9y,0,1,0,1,5,1,0,1,2,-1.8,92.893,-46.2,1.281,5099.1,201,wed
0,41,self-employed,divorced,university.degree,0,0,0,1,11,1,0,0,0,-0.1,93.2,-42,4.153,5195.8,349,tue
0,31,blue-collar,married,basic.6y,0,0,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1,421,wed
0,40,management,married,university.degree,0,0,0,1,11,3,0,0,0,-0.1,93.2,-42,4.021,5195.8,608,fri
0,53,management,married,university.degree,0,1,0,1,5,2,0,1,2,-1.8,92.893,-46.2,1.281,5099.1,92,wed
0,53,entrepreneur,divorced,university.degree,0,1,0,1,7,5,0,0,0,1.4,93.918,-42.7,4.963,5228.1,97,wed
0,48,entrepreneur,married,university.degree,0,1,0,1,4,3,0,0,0,-1.8,93.075,-47.1,1.365,5099.1,126,thu
0,32,blue-collar,single,basic.9y,N,0,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.957,5228.1,316,fri
0,27,blue-collar,married,basic.9y,N,1,1,1,7,3,0,0,0,1.4,93.918,-42.7,4.96,5228.1,119,mon
0,51,housemaid,married,basic.4y,N,1,0,1,7,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,135,fri
0,39,unemployed,married,university.degree,0,0,0,2,6,1,0,0,0,1.4,94.465,-41.8,4.967,5228.1,212,fri
1,28,student,single,basic.9y,0,1,0,1,3,1,0,0,0,-1.8,92.843,-50,1.799,5099.1,320,tue
0,31,blue-collar,married,basic.4y,0,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.856,5191,650,wed
1,58,admin.,married,university.degree,0,0,0,1,9,4,6,1,1,-1.1,94.199,-37.5,0.878,4963.6,272,thu
0,54,housemaid,divorced,basic.4y,0,0,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.856,5191,485,wed
0,45,admin.,divorced,university.degree,0,1,0,1,8,5,0,0,0,1.4,93.444,-36.1,4.965,5228.1,390,mon
0,36,blue-collar,married,basic.9y,0,1,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.327,5099.1,82,thu
0,55,admin.,married,university.degree,0,0,0,2,5,14,0,0,0,1.1,93.994,-36.4,4.858,5191,201,mon
0,51,blue-collar,married,basic.9y,0,1,0,1,11,2,0,1,2,-0.1,93.2,-42,4.12,5195.8,359,wed
0,27,blue-collar,single,high.school,0,1,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1,55,wed
0,41,blue-collar,divorced,basic.6y,0,0,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1,159,fri
0,40,self-employed,married,university.degree,0,0,0,1,8,2,0,0,0,1.4,93.444,-36.1,4.963,5228.1,144,fri
0,28,technician,single,professional.course,0,0,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.334,5099.1,116,wed
0,57,blue-collar,married,basic.4y,0,0,0,1,5,2,0,1,2,-1.8,92.893,-46.2,1.344,5099.1,674,tue
1,37,admin.,married,university.degree,0,0,0,2,7,5,0,0,0,1.4,93.918,-42.7,4.962,5228.1,1009,mon
0,58,housemaid,married,basic.4y,0,0,0,1,8,3,0,0,0,1.4,93.444,-36.1,4.967,5228.1,84,wed
0,34,technician,married,professional.course,0,0,0,1,8,2,0,0,0,1.4,93.444,-36.1,4.965,5228.1,126,mon
0,28,technician,single,university.degree,0,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.86,5191,129,thu
0,57,self-employed,married,university.degree,0,0,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,313,thu
0,37,services,divorced,high.school,N,1,1,1,4,1,0,1,2,-1.8,93.075,-47.1,1.405,5099.1,92,mon
0,37,technician,married,professional.course,N,1,0,2,5,3,0,0,0,1.1,93.994,-36.4,4.855,5191,200,fri
0,35,admin.,married,high.school,0,0,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.855,5191,91,fri
0,42,services,married,high.school,N,0,1,2,6,3,0,0,0,1.4,94.465,-41.8,4.961,5228.1,214,tue
1,30,student,single,high.school,0,0,0,1,3,5,10,2,2,-1.8,92.843,-50,1.64,5099.1,268,fri
1,25,technician,single,professional.course,0,1,0,1,11,2,19,1,1,-1.1,94.767,-50.8,1.04,4963.6,712,fri
0,36,admin.,married,university.degree,0,0,1,2,5,2,0,0,0,1.1,93.994,-36.4,4.86,5191,184,thu
0,49,blue-collar,married,basic.9y,N,0,0,2,5,3,0,0,0,1.1,93.994,-36.4,4.859,5191,283,fri
0,52,admin.,married,high.school,0,0,0,1,11,1,0,1,2,-0.1,93.2,-42,4.021,5195.8,165,fri
0,31,self-employed,divorced,university.degree,0,N,N,1,7,1,0,0,0,1.4,93.918,-42.7,4.958,5228.1,262,thu
1,26,unemployed,single,university.degree,0,1,0,1,8,1,3,3,1,-1.7,94.027,-38.3,0.904,4991.6,203,thu
0,56,admin.,married,high.school,0,0,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.856,5191,242,tue
0,37,entrepreneur,married,university.degree,0,1,0,2,11,2,0,0,0,-0.1,93.2,-42,4.021,5195.8,45,fri
0,32,admin.,single,university.degree,0,0,0,1,8,3,0,0,0,1.4,93.444,-36.1,4.963,5228.1,80,tue
0,36,blue-collar,married,basic.9y,0,1,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.334,5099.1,181,wed
0,36,admin.,married,high.school,0,1,0,1,8,11,0,0,0,1.4,93.444,-36.1,4.964,5228.1,171,fri
1,26,blue-collar,married,basic.9y,0,0,0,2,6,3,0,0,0,1.4,94.465,-41.8,4.865,5228.1,230,mon
0,48,blue-collar,married,basic.9y,0,0,0,1,5,1,0,1,2,-1.8,92.893,-46.2,1.266,5099.1,214,thu
0,57,blue-collar,married,basic.4y,N,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.86,5191,144,thu
0,45,blue-collar,married,basic.9y,0,1,0,1,3,1,0,0,0,-1.8,92.843,-50,1.51,5099.1,829,tue
0,46,technician,married,university.degree,0,1,0,2,5,4,0,0,0,1.1,93.994,-36.4,4.864,5191,170,fri
0,38,blue-collar,married,basic.6y,0,1,0,2,6,1,0,0,0,1.4,94.465,-41.8,4.959,5228.1,362,wed
0,24,self-employed,single,university.degree,0,1,0,2,6,1,0,0,0,1.4,94.465,-41.8,4.959,5228.1,40,wed
0,38,technician,single,professional.course,0,1,0,1,7,2,0,0,0,1.4,93.918,-42.7,4.961,5228.1,249,tue
0,60,retired,married,university.degree,N,1,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.857,5191,245,tue
1,44,services,divorced,basic.6y,0,1,0,1,8,3,0,1,1,-1.7,94.027,-38.3,0.9,4991.6,153,wed
0,32,blue-collar,married,basic.9y,N,0,0,2,7,5,0,0,0,1.4,93.918,-42.7,4.961,5228.1,89,tue
0,38,blue-collar,married,high.school,0,0,0,1,7,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,102,fri
0,45,admin.,married,high.school,0,0,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.857,5191,215,wed
0,44,blue-collar,single,basic.4y,0,1,0,2,6,1,0,0,0,1.4,94.465,-41.8,4.864,5228.1,159,tue
0,44,blue-collar,married,basic.6y,0,1,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.327,5099.1,102,thu
0,31,admin.,single,university.degree,0,0,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.859,5191,239,fri
0,32,blue-collar,married,basic.6y,0,0,0,2,6,2,0,0,0,1.4,94.465,-41.8,4.96,5228.1,147,mon
0,45,admin.,married,university.degree,0,0,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.857,5191,134,fri
0,40,technician,married,high.school,0,1,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.344,5099.1,394,tue
0,45,blue-collar,married,professional.course,0,0,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.968,5228.1,398,thu
0,44,technician,married,professional.course,0,0,0,2,6,1,0,0,0,1.4,94.465,-41.8,4.958,5228.1,171,thu
1,43,admin.,single,high.school,0,0,0,1,11,1,0,1,2,-0.1,93.2,-42,4.12,5195.8,1011,wed
0,25,student,single,high.school,0,0,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.855,5191,97,fri
0,47,admin.,married,university.degree,N,0,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.856,5191,202,tue
0,39,admin.,married,high.school,0,1,0,2,7,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1,128,wed
0,32,technician,married,university.degree,0,1,0,2,5,2,0,0,0,-1.8,92.893,-46.2,1.27,5099.1,186,wed
0,41,technician,married,basic.9y,0,0,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.857,5191,180,mon
0,58,retired,married,basic.4y,0,1,0,1,7,2,0,0,0,1.4,93.918,-42.7,4.961,5228.1,216,tue
0,42,services,married,professional.course,0,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.864,5191,149,fri
0,50,N/A,married,basic.4y,N,1,0,1,7,3,0,0,0,1.4,93.918,-42.7,4.96,5228.1,511,mon
0,42,management,married,university.degree,0,1,1,2,5,1,0,0,0,1.1,93.994,-36.4,4.859,5191,123,fri
1,53,blue-collar,married,basic.4y,N,1,0,2,8,4,0,0,0,1.4,93.444,-36.1,4.968,5228.1,1186,tue
1,54,housemaid,divorced,university.degree,0,1,1,1,11,1,0,0,0,-0.1,93.2,-42,4.076,5195.8,653,thu
1,31,admin.,married,high.school,0,0,1,1,8,2,4,1,1,-2.9,92.201,-31.4,0.884,5076.2,155,mon
0,50,housemaid,married,basic.9y,N,1,1,2,5,1,0,0,0,1.1,93.994,-36.4,4.859,5191,125,wed
0,48,self-employed,divorced,high.school,0,1,0,1,11,1,0,0,0,-0.1,93.2,-42,4.191,5195.8,82,mon
0,30,technician,single,university.degree,0,0,1,1,8,1,0,0,0,1.4,93.444,-36.1,4.965,5228.1,132,mon
0,43,technician,married,professional.course,0,0,0,2,6,2,0,0,0,1.4,94.465,-41.8,4.866,5228.1,119,thu
0,36,blue-collar,married,basic.9y,0,0,1,1,11,1,0,0,0,-0.1,93.2,-42,4.191,5195.8,131,mon
0,37,services,married,high.school,0,0,1,1,7,5,0,0,0,1.4,93.918,-42.7,4.962,5228.1,264,mon
0,55,admin.,married,university.degree,0,1,0,2,3,7,0,0,0,-1.8,93.369,-34.8,0.654,5008.7,220,thu
0,47,management,married,basic.9y,0,0,0,2,11,1,0,0,0,-0.1,93.2,-42,4.191,5195.8,53,mon
0,54,technician,married,professional.course,N,1,0,1,4,2,0,0,0,-1.8,93.075,-47.1,1.405,5099.1,130,mon
0,26,management,single,university.degree,0,0,0,1,9,2,0,0,0,-3.4,92.379,-29.8,0.803,5017.5,351,fri
0,27,admin.,single,professional.course,0,1,0,1,7,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,483,tue
0,32,admin.,single,university.degree,0,1,0,1,8,3,0,0,0,1.4,93.444,-36.1,4.965,5228.1,340,mon
0,43,housemaid,married,basic.4y,0,1,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,402,wed
1,26,management,single,university.degree,0,0,0,1,3,1,0,0,0,-1.8,92.843,-50,1.65,5099.1,139,thu
0,32,services,married,high.school,0,1,1,2,5,2,0,0,0,1.1,93.994,-36.4,4.858,5191,383,wed
0,32,blue-collar,married,basic.6y,0,1,0,2,5,3,0,0,0,1.1,93.994,-36.4,4.857,5191,165,fri
0,28,blue-collar,married,basic.9y,N,0,1,2,6,5,0,0,0,1.4,94.465,-41.8,4.959,5228.1,17,fri
0,33,self-employed,single,university.degree,0,N,N,2,6,3,0,0,0,1.4,94.465,-41.8,4.866,5228.1,169,thu
1,33,technician,single,professional.course,0,1,0,1,5,2,0,2,2,-1.8,92.893,-46.2,1.334,5099.1,519,wed
0,42,technician,married,professional.course,0,1,0,1,8,1,0,0,0,-2.9,92.201,-31.4,0.879,5076.2,246,wed
0,53,services,married,basic.9y,N,1,0,1,8,2,0,0,0,1.4,93.444,-36.1,4.97,5228.1,136,mon
0,70,retired,married,basic.4y,N,1,0,1,8,1,0,0,0,-2.9,92.201,-31.4,0.883,5076.2,320,thu
0,47,management,married,university.degree,0,1,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.968,5228.1,20,thu
0,43,blue-collar,married,high.school,0,1,0,1,11,2,0,0,0,-0.1,93.2,-42,4.191,5195.8,107,mon
0,51,blue-collar,married,basic.4y,N,1,0,2,7,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,139,wed
0,34,housemaid,married,university.degree,0,1,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.266,5099.1,58,tue
0,57,retired,N/A,basic.4y,0,1,0,2,5,10,0,0,0,1.1,93.994,-36.4,4.86,5191,171,thu
1,30,admin.,single,professional.course,0,N,N,1,6,1,7,1,1,-2.9,92.963,-40.8,1.26,5076.2,246,thu
0,41,technician,single,university.degree,0,1,1,1,7,1,0,0,0,1.4,93.918,-42.7,4.962,5228.1,184,wed
0,36,blue-collar,married,N/A,N,1,1,2,5,3,0,0,0,1.1,93.994,-36.4,4.856,5191,161,wed
0,37,admin.,married,university.degree,N,1,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.965,5228.1,86,mon
0,28,student,single,university.degree,N,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.857,5191,208,mon
1,31,management,single,university.degree,0,1,0,1,11,2,0,0,0,-0.1,93.2,-42,4.12,5195.8,424,wed
0,58,retired,married,basic.4y,N,0,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.961,5228.1,307,tue
0,54,admin.,married,high.school,N,1,0,2,6,12,0,0,0,1.4,94.465,-41.8,4.865,5228.1,490,mon
1,48,unemployed,married,professional.course,0,0,0,2,5,1,6,1,1,-1.8,93.876,-40,0.682,5008.7,360,wed
0,50,blue-collar,single,basic.9y,N,1,1,2,5,1,0,0,0,1.1,93.994,-36.4,4.855,5191,184,thu
0,38,technician,single,university.degree,0,1,0,2,5,12,0,0,0,1.1,93.994,-36.4,4.856,5191,446,tue
1,25,student,single,N/A,0,0,0,1,6,3,0,0,0,-2.9,92.963,-40.8,1.281,5076.2,301,mon
0,37,admin.,married,high.school,0,0,0,1,5,5,0,0,0,-1.8,92.893,-46.2,1.25,5099.1,123,fri
0,31,technician,single,university.degree,0,0,1,1,8,6,0,0,0,1.4,93.444,-36.1,4.963,5228.1,60,tue
0,28,admin.,single,university.degree,0,0,0,1,6,1,0,0,0,-2.9,92.963,-40.8,1.26,5076.2,114,mon
0,46,technician,married,professional.course,0,1,0,1,11,1,0,0,0,-0.1,93.2,-42,4.191,5195.8,78,mon
0,31,blue-collar,married,basic.6y,0,1,1,2,6,1,0,0,0,1.4,94.465,-41.8,4.961,5228.1,105,tue
0,31,management,married,high.school,0,1,1,2,6,2,0,0,0,1.4,94.465,-41.8,4.961,5228.1,343,tue
0,30,admin.,single,university.degree,0,1,0,1,7,2,0,0,0,1.4,93.918,-42.7,4.962,5228.1,39,thu
0,35,admin.,single,university.degree,0,1,0,1,11,2,0,0,0,-0.1,93.2,-42,4.076,5195.8,633,thu
1,30,technician,married,university.degree,0,1,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.856,5191,683,tue
0,36,blue-collar,married,basic.9y,0,N,N,2,6,3,0,0,0,1.4,94.465,-41.8,4.961,5228.1,30,tue
0,34,admin.,married,university.degree,N,0,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.855,5191,134,thu
0,32,technician,married,professional.course,0,0,1,1,7,1,0,0,0,1.4,93.918,-42.7,4.963,5228.1,183,wed
0,43,management,married,university.degree,0,0,0,1,11,2,0,0,0,-0.1,93.2,-42,4.12,5195.8,382,wed
0,57,blue-collar,married,basic.4y,0,0,0,2,6,4,0,0,0,1.4,94.465,-41.8,4.959,5228.1,19,fri
0,41,unemployed,divorced,professional.course,0,N,N,1,8,3,0,0,0,1.4,93.444,-36.1,4.965,5228.1,271,tue
0,34,blue-collar,married,basic.4y,N,0,1,2,6,2,0,0,0,1.4,94.465,-41.8,4.864,5228.1,276,tue
1,32,technician,married,professional.course,0,0,0,1,4,2,0,0,0,-1.8,93.749,-34.6,0.645,5008.7,688,mon
1,33,admin.,single,professional.course,0,1,0,1,5,1,0,0,0,-1.8,92.893,-46.2,1.244,5099.1,1340,mon
0,46,management,single,university.degree,0,1,0,1,7,1,0,0,0,1.4,93.918,-42.7,4.96,5228.1,93,mon
1,80,retired,married,basic.4y,0,0,0,1,3,3,6,4,1,-1.8,93.369,-34.8,0.649,5008.7,213,fri
0,45,blue-collar,married,basic.4y,N,1,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.857,5191,243,tue
0,41,blue-collar,married,basic.6y,0,1,1,2,11,1,0,0,0,-0.1,93.2,-42,4.153,5195.8,137,tue
0,49,admin.,married,high.school,N,1,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.968,5228.1,82,thu
0,50,management,married,high.school,N,0,1,2,5,3,0,0,0,1.1,93.994,-36.4,4.859,5191,223,fri
0,34,entrepreneur,married,basic.4y,0,1,0,2,5,1,0,0,0,1.1,93.994,-36.4,4.864,5191,233,fri
0,47,management,married,university.degree,0,1,0,1,8,3,3,2,1,-1.7,94.027,-38.3,0.904,4991.6,145,mon
0,47,services,married,high.school,0,0,0,1,8,1,0,0,0,1.4,93.444,-36.1,4.966,5228.1,130,fri
0,55,blue-collar,married,basic.6y,N,0,0,1,7,4,0,0,0,1.4,93.918,-42.7,4.961,5228.1,232,tue
0,46,blue-collar,married,basic.6y,N,1,0,2,5,2,0,0,0,1.1,93.994,-36.4,4.856,5191,196,wed
0,24,student,single,high.school,0,1,0,1,4,1,0,0,0,-1.8,93.075,-47.1,1.365,5099.1,88,thu
0,32,blue-collar,single,basic.4y,0,1,0,1,7,12,0,0,0,1.4,93.918,-42.7,4.962,5228.1,145,tue
0,31,blue-collar,married,high.school,0,0,0,1,7,2,0,0,0,1.4,93.918,-42.7,4.963,5228.1,248,wed
0,31,blue-collar,married,basic.9y,0,1,1,2,5,1,0,0,0,1.1,93.994,-36.4,4.859,5191,248,wed
0,29,entrepreneur,married,high.school,0,1,0,1,7,2,0,0,0,1.4,93.918,-42.7,4.959,5228.1,668,fri
